3.090000000000000000e+02,2.410000000000000000e+02,-2.951490147093432981e+01,-1.687810982192728915e+01,5.900000000000000000e+01
3.100000000000000000e+02,2.350000000000000000e+02,-2.951490147093432981e+01,-1.687810982192728915e+01,6.600000000000000000e+01
3.110000000000000000e+02,2.310000000000000000e+02,-2.951490147093432981e+01,-1.687810982192728915e+01,7.300000000000000000e+01
4.340000000000000000e+02,2.590000000000000000e+02,-8.629994333909232651e+00,3.288652000131200026e+01,1.700000000000000000e+01
4.040000000000000000e+02,2.450000000000000000e+02,-8.629994333909232651e+00,3.288652000131200026e+01,2.400000000000000000e+01
3.800000000000000000e+02,2.350000000000000000e+02,-8.629994333909232651e+00,3.288652000131200026e+01,3.100000000000000000e+01
3.650000000000000000e+02,2.270000000000000000e+02,-8.629994333909232651e+00,3.288652000131200026e+01,3.800000000000000000e+01
3.430000000000000000e+02,2.290000000000000000e+02,-8.629994333909232651e+00,3.288652000131200026e+01,4.500000000000000000e+01
3.270000000000000000e+02,2.150000000000000000e+02,-8.629994333909232651e+00,3.288652000131200026e+01,5.200000000000000000e+01
3.310000000000000000e+02,2.160000000000000000e+02,-8.629994333909232651e+00,3.288652000131200026e+01,5.900000000000000000e+01
3.160000000000000000e+02,2.150000000000000000e+02,-8.629994333909232651e+00,3.288652000131200026e+01,6.600000000000000000e+01
3.110000000000000000e+02,2.150000000000000000e+02,-8.629994333909232651e+00,3.288652000131200026e+01,7.300000000000000000e+01
4.440000000000000000e+02,2.160000000000000000e+02,3.399934609488628467e+01,-2.108675416957320470e-01,1.700000000000000000e+01
4.180000000000000000e+02,1.940000000000000000e+02,3.399934609488628467e+01,-2.108675416957320470e-01,2.400000000000000000e+01
3.870000000000000000e+02,2.040000000000000000e+02,3.399934609488628467e+01,-2.108675416957320470e-01,3.100000000000000000e+01
3.700000000000000000e+02,2.020000000000000000e+02,3.399934609488628467e+01,-2.108675416957320470e-01,3.800000000000000000e+01
3.530000000000000000e+02,1.990000000000000000e+02,3.399934609488628467e+01,-2.108675416957320470e-01,4.500000000000000000e+01
3.400000000000000000e+02,1.990000000000000000e+02,3.399934609488628467e+01,-2.108675416957320470e-01,5.200000000000000000e+01
3.310000000000000000e+02,2.010000000000000000e+02,3.399934609488628467e+01,-2.108675416957320470e-01,5.900000000000000000e+01
3.240000000000000000e+02,1.960000000000000000e+02,3.399934609488628467e+01,-2.108675416957320470e-01,6.600000000000000000e+01
3.160000000000000000e+02,1.940000000000000000e+02,3.399934609488628467e+01,-2.108675416957320470e-01,7.300000000000000000e+01
3.080000000000000000e+02,1.940000000000000000e+02,3.399934609488628467e+01,-2.108675416957320470e-01,8.000000000000000000e+01
4.530000000000000000e+02,1.500000000000000000e+02,-9.037246096830791942e+00,-3.277694590692239274e+01,1.700000000000000000e+01
4.280000000000000000e+02,1.530000000000000000e+02,-9.037246096830791942e+00,-3.277694590692239274e+01,2.400000000000000000e+01
3.910000000000000000e+02,1.660000000000000000e+02,-9.037246096830791942e+00,-3.277694590692239274e+01,3.100000000000000000e+01
3.740000000000000000e+02,1.670000000000000000e+02,-9.037246096830791942e+00,-3.277694590692239274e+01,3.800000000000000000e+01
3.570000000000000000e+02,1.660000000000000000e+02,-9.037246096830791942e+00,-3.277694590692239274e+01,4.500000000000000000e+01
3.390000000000000000e+02,1.660000000000000000e+02,-9.037246096830791942e+00,-3.277694590692239274e+01,5.200000000000000000e+01
3.280000000000000000e+02,1.740000000000000000e+02,-9.037246096830791942e+00,-3.277694590692239274e+01,5.900000000000000000e+01
3.240000000000000000e+02,1.700000000000000000e+02,-9.037246096830791942e+00,-3.277694590692239274e+01,6.600000000000000000e+01
3.100000000000000000e+02,1.770000000000000000e+02,-9.037246096830791942e+00,-3.277694590692239274e+01,7.300000000000000000e+01
3.060000000000000000e+02,1.770000000000000000e+02,-9.037246096830791942e+00,-3.277694590692239274e+01,8.000000000000000000e+01
4.400000000000000000e+02,1.170000000000000000e+02,-2.930327931822311172e+01,1.724290640229185811e+01,1.700000000000000000e+01
4.050000000000000000e+02,1.150000000000000000e+02,-2.930327931822311172e+01,1.724290640229185811e+01,2.400000000000000000e+01
3.890000000000000000e+02,1.230000000000000000e+02,-2.930327931822311172e+01,1.724290640229185811e+01,3.100000000000000000e+01
3.670000000000000000e+02,1.380000000000000000e+02,-2.930327931822311172e+01,1.724290640229185811e+01,3.800000000000000000e+01
3.400000000000000000e+02,1.380000000000000000e+02,-2.930327931822311172e+01,1.724290640229185811e+01,4.500000000000000000e+01
3.360000000000000000e+02,1.520000000000000000e+02,-2.930327931822311172e+01,1.724290640229185811e+01,5.200000000000000000e+01
3.290000000000000000e+02,1.490000000000000000e+02,-2.930327931822311172e+01,1.724290640229185811e+01,5.900000000000000000e+01
3.220000000000000000e+02,1.490000000000000000e+02,-2.930327931822311172e+01,1.724290640229185811e+01,6.600000000000000000e+01
3.100000000000000000e+02,1.540000000000000000e+02,-2.930327931822311172e+01,1.724290640229185811e+01,7.300000000000000000e+01
3.060000000000000000e+02,1.560000000000000000e+02,-2.930327931822311172e+01,1.724290640229185811e+01,8.000000000000000000e+01
4.180000000000000000e+02,5.900000000000000000e+01,2.426424721853820543e+01,2.381693319715326140e+01,1.700000000000000000e+01
3.870000000000000000e+02,7.600000000000000000e+01,2.426424721853820543e+01,2.381693319715326140e+01,2.400000000000000000e+01
3.630000000000000000e+02,9.000000000000000000e+01,2.426424721853820543e+01,2.381693319715326140e+01,3.100000000000000000e+01
3.460000000000000000e+02,1.090000000000000000e+02,2.426424721853820543e+01,2.381693319715326140e+01,3.800000000000000000e+01
3.270000000000000000e+02,1.130000000000000000e+02,2.426424721853820543e+01,2.381693319715326140e+01,4.500000000000000000e+01
3.250000000000000000e+02,1.180000000000000000e+02,2.426424721853820543e+01,2.381693319715326140e+01,5.200000000000000000e+01
3.170000000000000000e+02,1.330000000000000000e+02,2.426424721853820543e+01,2.381693319715326140e+01,5.900000000000000000e+01
3.090000000000000000e+02,1.300000000000000000e+02,2.426424721853820543e+01,2.381693319715326140e+01,6.600000000000000000e+01
3.040000000000000000e+02,1.360000000000000000e+02,2.426424721853820543e+01,2.381693319715326140e+01,7.300000000000000000e+01
3.000000000000000000e+02,1.410000000000000000e+02,2.426424721853820543e+01,2.381693319715326140e+01,8.000000000000000000e+01
3.670000000000000000e+02,2.000000000000000000e+01,1.669473419254795843e+01,-2.961901163509967816e+01,1.700000000000000000e+01
3.480000000000000000e+02,4.500000000000000000e+01,1.669473419254795843e+01,-2.961901163509967816e+01,2.400000000000000000e+01
3.430000000000000000e+02,5.500000000000000000e+01,1.669473419254795843e+01,-2.961901163509967816e+01,3.100000000000000000e+01
3.260000000000000000e+02,8.400000000000000000e+01,1.669473419254795843e+01,-2.961901163509967816e+01,3.800000000000000000e+01
3.060000000000000000e+02,9.500000000000000000e+01,1.669473419254795843e+01,-2.961901163509967816e+01,4.500000000000000000e+01
3.000000000000000000e+02,1.040000000000000000e+02,1.669473419254795843e+01,-2.961901163509967816e+01,5.200000000000000000e+01
2.960000000000000000e+02,1.190000000000000000e+02,1.669473419254795843e+01,-2.961901163509967816e+01,5.900000000000000000e+01
2.950000000000000000e+02,1.190000000000000000e+02,1.669473419254795843e+01,-2.961901163509967816e+01,6.600000000000000000e+01
2.900000000000000000e+02,1.220000000000000000e+02,1.669473419254795843e+01,-2.961901163509967816e+01,7.300000000000000000e+01
2.820000000000000000e+02,1.250000000000000000e+02,1.669473419254795843e+01,-2.961901163509967816e+01,8.000000000000000000e+01
3.330000000000000000e+02,1.300000000000000000e+01,-3.293941061973678330e+01,-8.425866603760811202e+00,1.700000000000000000e+01
3.200000000000000000e+02,7.000000000000000000e+00,-3.293941061973678330e+01,-8.425866603760811202e+00,2.400000000000000000e+01
3.120000000000000000e+02,4.000000000000000000e+01,-3.293941061973678330e+01,-8.425866603760811202e+00,3.100000000000000000e+01
2.920000000000000000e+02,6.200000000000000000e+01,-3.293941061973678330e+01,-8.425866603760811202e+00,3.800000000000000000e+01
2.880000000000000000e+02,7.800000000000000000e+01,-3.293941061973678330e+01,-8.425866603760811202e+00,4.500000000000000000e+01
2.830000000000000000e+02,9.300000000000000000e+01,-3.293941061973678330e+01,-8.425866603760811202e+00,5.200000000000000000e+01
2.800000000000000000e+02,1.020000000000000000e+02,-3.293941061973678330e+01,-8.425866603760811202e+00,5.900000000000000000e+01
2.750000000000000000e+02,1.090000000000000000e+02,-3.293941061973678330e+01,-8.425866603760811202e+00,6.600000000000000000e+01
2.780000000000000000e+02,1.160000000000000000e+02,-3.293941061973678330e+01,-8.425866603760811202e+00,7.300000000000000000e+01
2.690000000000000000e+02,1.210000000000000000e+02,-3.293941061973678330e+01,-8.425866603760811202e+00,8.000000000000000000e+01
2.560000000000000000e+02,1.000000000000000000e+01,4.217269723700622364e-01,3.399738440469759837e+01,2.400000000000000000e+01
2.640000000000000000e+02,1.900000000000000000e+01,4.217269723700622364e-01,3.399738440469759837e+01,3.100000000000000000e+01
2.630000000000000000e+02,5.500000000000000000e+01,4.217269723700622364e-01,3.399738440469759837e+01,3.800000000000000000e+01
2.630000000000000000e+02,7.100000000000000000e+01,4.217269723700622364e-01,3.399738440469759837e+01,4.500000000000000000e+01
2.630000000000000000e+02,9.200000000000000000e+01,4.217269723700622364e-01,3.399738440469759837e+01,5.200000000000000000e+01
2.600000000000000000e+02,8.400000000000000000e+01,4.217269723700622364e-01,3.399738440469759837e+01,5.900000000000000000e+01
2.590000000000000000e+02,1.020000000000000000e+02,4.217269723700622364e-01,3.399738440469759837e+01,6.600000000000000000e+01
2.480000000000000000e+02,1.070000000000000000e+02,4.217269723700622364e-01,3.399738440469759837e+01,7.300000000000000000e+01
2.530000000000000000e+02,1.140000000000000000e+02,4.217269723700622364e-01,3.399738440469759837e+01,8.000000000000000000e+01
2.330000000000000000e+02,2.500000000000000000e+01,3.272026664572583599e+01,-9.240354464662141609e+00,2.400000000000000000e+01
2.310000000000000000e+02,1.400000000000000000e+01,3.272026664572583599e+01,-9.240354464662141609e+00,3.100000000000000000e+01
2.280000000000000000e+02,5.400000000000000000e+01,3.272026664572583599e+01,-9.240354464662141609e+00,3.800000000000000000e+01
2.250000000000000000e+02,7.100000000000000000e+01,3.272026664572583599e+01,-9.240354464662141609e+00,4.500000000000000000e+01
2.300000000000000000e+02,9.000000000000000000e+01,3.272026664572583599e+01,-9.240354464662141609e+00,5.200000000000000000e+01
2.310000000000000000e+02,8.600000000000000000e+01,3.272026664572583599e+01,-9.240354464662141609e+00,5.900000000000000000e+01
2.280000000000000000e+02,1.030000000000000000e+02,3.272026664572583599e+01,-9.240354464662141609e+00,6.600000000000000000e+01
2.320000000000000000e+02,1.040000000000000000e+02,3.272026664572583599e+01,-9.240354464662141609e+00,7.300000000000000000e+01
2.330000000000000000e+02,1.140000000000000000e+02,3.272026664572583599e+01,-9.240354464662141609e+00,8.000000000000000000e+01
1.650000000000000000e+02,3.000000000000000000e+00,-1.742431332137460842e+01,-2.919577546972450577e+01,2.400000000000000000e+01
1.990000000000000000e+02,4.000000000000000000e+01,-1.742431332137460842e+01,-2.919577546972450577e+01,3.100000000000000000e+01
2.020000000000000000e+02,5.900000000000000000e+01,-1.742431332137460842e+01,-2.919577546972450577e+01,3.800000000000000000e+01
2.120000000000000000e+02,7.000000000000000000e+01,-1.742431332137460842e+01,-2.919577546972450577e+01,4.500000000000000000e+01
2.150000000000000000e+02,8.700000000000000000e+01,-1.742431332137460842e+01,-2.919577546972450577e+01,5.200000000000000000e+01
2.150000000000000000e+02,1.020000000000000000e+02,-1.742431332137460842e+01,-2.919577546972450577e+01,5.900000000000000000e+01
2.150000000000000000e+02,1.030000000000000000e+02,-1.742431332137460842e+01,-2.919577546972450577e+01,6.600000000000000000e+01
2.150000000000000000e+02,1.160000000000000000e+02,-1.742431332137460842e+01,-2.919577546972450577e+01,7.300000000000000000e+01
2.170000000000000000e+02,1.190000000000000000e+02,-1.742431332137460842e+01,-2.919577546972450577e+01,8.000000000000000000e+01
1.200000000000000000e+02,6.000000000000000000e+00,-2.366598860372699065e+01,2.441149285497026256e+01,1.700000000000000000e+01
1.360000000000000000e+02,1.500000000000000000e+01,-2.366598860372699065e+01,2.441149285497026256e+01,2.400000000000000000e+01
1.550000000000000000e+02,4.900000000000000000e+01,-2.366598860372699065e+01,2.441149285497026256e+01,3.100000000000000000e+01
1.670000000000000000e+02,7.000000000000000000e+01,-2.366598860372699065e+01,2.441149285497026256e+01,3.800000000000000000e+01
1.840000000000000000e+02,8.700000000000000000e+01,-2.366598860372699065e+01,2.441149285497026256e+01,4.500000000000000000e+01
1.870000000000000000e+02,1.070000000000000000e+02,-2.366598860372699065e+01,2.441149285497026256e+01,5.200000000000000000e+01
1.980000000000000000e+02,1.070000000000000000e+02,-2.366598860372699065e+01,2.441149285497026256e+01,5.900000000000000000e+01
1.960000000000000000e+02,1.180000000000000000e+02,-2.366598860372699065e+01,2.441149285497026256e+01,6.600000000000000000e+01
2.050000000000000000e+02,1.190000000000000000e+02,-2.366598860372699065e+01,2.441149285497026256e+01,7.300000000000000000e+01
1.990000000000000000e+02,1.190000000000000000e+02,-2.366598860372699065e+01,2.441149285497026256e+01,8.000000000000000000e+01
9.400000000000000000e+01,3.800000000000000000e+01,2.972198250378446716e+01,1.651071640010602337e+01,1.700000000000000000e+01
1.100000000000000000e+02,5.100000000000000000e+01,2.972198250378446716e+01,1.651071640010602337e+01,2.400000000000000000e+01
1.280000000000000000e+02,7.600000000000000000e+01,2.972198250378446716e+01,1.651071640010602337e+01,3.100000000000000000e+01
1.360000000000000000e+02,9.800000000000000000e+01,2.972198250378446716e+01,1.651071640010602337e+01,3.800000000000000000e+01
1.570000000000000000e+02,1.060000000000000000e+02,2.972198250378446716e+01,1.651071640010602337e+01,4.500000000000000000e+01
1.670000000000000000e+02,1.220000000000000000e+02,2.972198250378446716e+01,1.651071640010602337e+01,5.200000000000000000e+01
1.710000000000000000e+02,1.270000000000000000e+02,2.972198250378446716e+01,1.651071640010602337e+01,5.900000000000000000e+01
1.820000000000000000e+02,1.350000000000000000e+02,2.972198250378446716e+01,1.651071640010602337e+01,6.600000000000000000e+01
1.850000000000000000e+02,1.320000000000000000e+02,2.972198250378446716e+01,1.651071640010602337e+01,7.300000000000000000e+01
1.870000000000000000e+02,1.350000000000000000e+02,2.972198250378446716e+01,1.651071640010602337e+01,8.000000000000000000e+01
3.600000000000000000e+01,8.200000000000000000e+01,8.221414772597109177e+00,-3.299103422351172554e+01,1.700000000000000000e+01
7.200000000000000000e+01,1.060000000000000000e+02,8.221414772597109177e+00,-3.299103422351172554e+01,2.400000000000000000e+01
1.130000000000000000e+02,1.060000000000000000e+02,8.221414772597109177e+00,-3.299103422351172554e+01,3.100000000000000000e+01
1.190000000000000000e+02,1.160000000000000000e+02,8.221414772597109177e+00,-3.299103422351172554e+01,3.800000000000000000e+01
1.360000000000000000e+02,1.340000000000000000e+02,8.221414772597109177e+00,-3.299103422351172554e+01,4.500000000000000000e+01
1.520000000000000000e+02,1.330000000000000000e+02,8.221414772597109177e+00,-3.299103422351172554e+01,5.200000000000000000e+01
1.670000000000000000e+02,1.350000000000000000e+02,8.221414772597109177e+00,-3.299103422351172554e+01,5.900000000000000000e+01
1.690000000000000000e+02,1.380000000000000000e+02,8.221414772597109177e+00,-3.299103422351172554e+01,6.600000000000000000e+01
1.700000000000000000e+02,1.500000000000000000e+02,8.221414772597109177e+00,-3.299103422351172554e+01,7.300000000000000000e+01
1.780000000000000000e+02,1.570000000000000000e+02,8.221414772597109177e+00,-3.299103422351172554e+01,8.000000000000000000e+01
2.400000000000000000e+01,1.310000000000000000e+02,-3.399411500489036086e+01,6.325701813140622853e-01,1.700000000000000000e+01
5.900000000000000000e+01,1.300000000000000000e+02,-3.399411500489036086e+01,6.325701813140622853e-01,2.400000000000000000e+01
8.800000000000000000e+01,1.430000000000000000e+02,-3.399411500489036086e+01,6.325701813140622853e-01,3.100000000000000000e+01
1.070000000000000000e+02,1.490000000000000000e+02,-3.399411500489036086e+01,6.325701813140622853e-01,3.800000000000000000e+01
1.270000000000000000e+02,1.490000000000000000e+02,-3.399411500489036086e+01,6.325701813140622853e-01,4.500000000000000000e+01
1.390000000000000000e+02,1.540000000000000000e+02,-3.399411500489036086e+01,6.325701813140622853e-01,5.200000000000000000e+01
1.500000000000000000e+02,1.540000000000000000e+02,-3.399411500489036086e+01,6.325701813140622853e-01,5.900000000000000000e+01
1.640000000000000000e+02,1.630000000000000000e+02,-3.399411500489036086e+01,6.325701813140622853e-01,6.600000000000000000e+01
1.670000000000000000e+02,1.650000000000000000e+02,-3.399411500489036086e+01,6.325701813140622853e-01,7.300000000000000000e+01
1.700000000000000000e+02,1.700000000000000000e+02,-3.399411500489036086e+01,6.325701813140622853e-01,8.000000000000000000e+01
1.500000000000000000e+01,1.840000000000000000e+02,9.443107402197195910e+00,3.266232879925386356e+01,1.700000000000000000e+01
5.800000000000000000e+01,1.850000000000000000e+02,9.443107402197195910e+00,3.266232879925386356e+01,2.400000000000000000e+01
8.700000000000000000e+01,1.840000000000000000e+02,9.443107402197195910e+00,3.266232879925386356e+01,3.100000000000000000e+01
1.050000000000000000e+02,1.750000000000000000e+02,9.443107402197195910e+00,3.266232879925386356e+01,3.800000000000000000e+01
1.190000000000000000e+02,1.780000000000000000e+02,9.443107402197195910e+00,3.266232879925386356e+01,4.500000000000000000e+01
1.370000000000000000e+02,1.840000000000000000e+02,9.443107402197195910e+00,3.266232879925386356e+01,5.200000000000000000e+01
1.520000000000000000e+02,1.850000000000000000e+02,9.443107402197195910e+00,3.266232879925386356e+01,5.900000000000000000e+01
1.520000000000000000e+02,1.830000000000000000e+02,9.443107402197195910e+00,3.266232879925386356e+01,6.600000000000000000e+01
1.620000000000000000e+02,1.850000000000000000e+02,9.443107402197195910e+00,3.266232879925386356e+01,7.300000000000000000e+01
1.700000000000000000e+02,1.840000000000000000e+02,9.443107402197195910e+00,3.266232879925386356e+01,8.000000000000000000e+01
3.500000000000000000e+01,2.350000000000000000e+02,2.908714860552790427e+01,-1.760505001412765225e+01,1.700000000000000000e+01
6.600000000000000000e+01,2.210000000000000000e+02,2.908714860552790427e+01,-1.760505001412765225e+01,2.400000000000000000e+01
7.700000000000000000e+01,2.240000000000000000e+02,2.908714860552790427e+01,-1.760505001412765225e+01,3.100000000000000000e+01
1.030000000000000000e+02,2.150000000000000000e+02,2.908714860552790427e+01,-1.760505001412765225e+01,3.800000000000000000e+01
1.290000000000000000e+02,2.150000000000000000e+02,2.908714860552790427e+01,-1.760505001412765225e+01,4.500000000000000000e+01
1.420000000000000000e+02,2.060000000000000000e+02,2.908714860552790427e+01,-1.760505001412765225e+01,5.200000000000000000e+01
1.490000000000000000e+02,2.060000000000000000e+02,2.908714860552790427e+01,-1.760505001412765225e+01,5.900000000000000000e+01
1.620000000000000000e+02,2.050000000000000000e+02,2.908714860552790427e+01,-1.760505001412765225e+01,6.600000000000000000e+01
1.670000000000000000e+02,1.990000000000000000e+02,2.908714860552790427e+01,-1.760505001412765225e+01,7.300000000000000000e+01
1.730000000000000000e+02,2.050000000000000000e+02,2.908714860552790427e+01,-1.760505001412765225e+01,8.000000000000000000e+01
6.100000000000000000e+01,2.930000000000000000e+02,-2.455779950316568971e+01,-2.351413369789146657e+01,1.700000000000000000e+01
8.900000000000000000e+01,2.700000000000000000e+02,-2.455779950316568971e+01,-2.351413369789146657e+01,2.400000000000000000e+01
1.070000000000000000e+02,2.520000000000000000e+02,-2.455779950316568971e+01,-2.351413369789146657e+01,3.100000000000000000e+01
1.240000000000000000e+02,2.500000000000000000e+02,-2.455779950316568971e+01,-2.351413369789146657e+01,3.800000000000000000e+01
1.400000000000000000e+02,2.420000000000000000e+02,-2.455779950316568971e+01,-2.351413369789146657e+01,4.500000000000000000e+01
1.530000000000000000e+02,2.260000000000000000e+02,-2.455779950316568971e+01,-2.351413369789146657e+01,5.200000000000000000e+01
1.660000000000000000e+02,2.310000000000000000e+02,-2.455779950316568971e+01,-2.351413369789146657e+01,5.900000000000000000e+01
1.640000000000000000e+02,2.300000000000000000e+02,-2.455779950316568971e+01,-2.351413369789146657e+01,6.600000000000000000e+01
1.670000000000000000e+02,2.150000000000000000e+02,-2.455779950316568971e+01,-2.351413369789146657e+01,7.300000000000000000e+01
1.810000000000000000e+02,2.210000000000000000e+02,-2.455779950316568971e+01,-2.351413369789146657e+01,8.000000000000000000e+01
8.900000000000000000e+01,3.290000000000000000e+02,-1.632606352284731344e+01,2.982381011621342637e+01,1.700000000000000000e+01
1.170000000000000000e+02,2.960000000000000000e+02,-1.632606352284731344e+01,2.982381011621342637e+01,2.400000000000000000e+01
1.290000000000000000e+02,2.960000000000000000e+02,-1.632606352284731344e+01,2.982381011621342637e+01,3.100000000000000000e+01
1.510000000000000000e+02,2.790000000000000000e+02,-1.632606352284731344e+01,2.982381011621342637e+01,3.800000000000000000e+01
1.510000000000000000e+02,2.600000000000000000e+02,-1.632606352284731344e+01,2.982381011621342637e+01,4.500000000000000000e+01
1.640000000000000000e+02,2.510000000000000000e+02,-1.632606352284731344e+01,2.982381011621342637e+01,5.200000000000000000e+01
1.720000000000000000e+02,2.450000000000000000e+02,-1.632606352284731344e+01,2.982381011621342637e+01,5.900000000000000000e+01
1.840000000000000000e+02,2.450000000000000000e+02,-1.632606352284731344e+01,2.982381011621342637e+01,6.600000000000000000e+01
1.890000000000000000e+02,2.370000000000000000e+02,-1.632606352284731344e+01,2.982381011621342637e+01,7.300000000000000000e+01
1.870000000000000000e+02,2.300000000000000000e+02,-1.632606352284731344e+01,2.982381011621342637e+01,8.000000000000000000e+01
1.320000000000000000e+02,3.670000000000000000e+02,3.304138882693435164e+01,8.016646704660123746e+00,1.700000000000000000e+01
1.530000000000000000e+02,3.470000000000000000e+02,3.304138882693435164e+01,8.016646704660123746e+00,2.400000000000000000e+01
1.630000000000000000e+02,3.150000000000000000e+02,3.304138882693435164e+01,8.016646704660123746e+00,3.100000000000000000e+01
1.680000000000000000e+02,2.970000000000000000e+02,3.304138882693435164e+01,8.016646704660123746e+00,3.800000000000000000e+01
1.820000000000000000e+02,2.810000000000000000e+02,3.304138882693435164e+01,8.016646704660123746e+00,4.500000000000000000e+01
1.830000000000000000e+02,2.790000000000000000e+02,3.304138882693435164e+01,8.016646704660123746e+00,5.200000000000000000e+01
1.940000000000000000e+02,2.660000000000000000e+02,3.304138882693435164e+01,8.016646704660123746e+00,5.900000000000000000e+01
